storm_id,storm_name,num_of_obs,date,time,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,central_pressure_mb,34_kt_ne_nm,34_kt_se_nm,34_kt_sw_nm,34_kt_nw_nm,50_kt_ne_nm,50_kt_se_nm,50_kt_sw_nm,50_kt_nw_nm,64_kt_ne_nm,64_kt_se_nm,64_kt_sw_nm,64_kt_nw_nm,radius_of_max_wind_nm
AL021948,UNNAMED,18,19480709,0700,L,TS,30.3,-87.3,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021948,UNNAMED,18,19480709,1200,,TS,30.8,-86.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021948,UNNAMED,18,19480709,1800,,TD,31.3,-86.6,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081948,UNNAMED,36,19480921,1800,,HU,24.7,-81.5,105,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081948,UNNAMED,36,19480922,0000,,HU,25.4,-81.4,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081948,UNNAMED,36,19480921,1800,,HU,24.7,-81.5,105,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081948,UNNAMED,36,19480922,0000,,HU,25.4,-81.4,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081948,UNNAMED,36,19480922,0500,L,HU,25.8,-81.3,115,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL081948,UNNAMED,36,19480922,0600,,HU,26.0,-81.2,115,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081948,UNNAMED,36,19480922,1200,,HU,26.5,-80.8,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081948,UNNAMED,36,19480922,1800,,HU,27.3,-80.1,80,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091948,UNNAMED,56,19481005,1800,L,HU,24.7,-81.2,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091948,UNNAMED,56,19481005,1800,L,HU,24.7,-81.2,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091948,UNNAMED,56,19481005,2000,L,HU,25.1,-80.9,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
AL091948,UNNAMED,56,19481006,0000,,HU,25.8,-80.2,80,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091948,UNNAMED,56,19481006,0600,,HU,26.8,-79.2,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021949,UNNAMED,40,19490826,1800,,HU,25.9,-79.0,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021949,UNNAMED,40,19490826,2300,L,HU,26.6,-80.0,115,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL021949,UNNAMED,40,19490827,0000,,HU,26.6,-80.1,115,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021949,UNNAMED,40,19490827,0600,,HU,27.3,-81.2,85,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021949,UNNAMED,40,19490827,1200,,HU,28.2,-82.2,65,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021949,UNNAMED,40,19490827,1800,,HU,29.1,-82.8,65,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021949,UNNAMED,40,19490828,0000,,HU,30.3,-82.9,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021950,BAKER,60,19500831,0000,,HU,29.4,-88.2,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021950,BAKER,60,19500831,0000,,HU,29.4,-88.2,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021950,BAKER,60,19500831,0300,L,HU,30.2,-88.0,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL021950,BAKER,60,19500831,0000,,HU,29.4,-88.2,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021950,BAKER,60,19500831,0300,L,HU,30.2,-88.0,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL021950,BAKER,60,19500831,0400,L,HU,30.7,-87.9,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL021950,BAKER,60,19500831,0600,,TS,31.1,-87.9,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500903,1800,,HU,24.9,-82.6,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500904,0000,,HU,26.2,-82.8,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500904,0600,,HU,27.1,-83.3,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500904,1200,,HU,27.7,-83.5,85,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500904,1800,,HU,28.0,-83.8,85,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500905,0000,,HU,28.1,-83.7,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500905,0600,,HU,28.5,-83.3,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500905,1200,,HU,28.8,-83.0,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500905,0600,,HU,28.5,-83.3,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500905,1200,,HU,28.8,-83.0,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500905,1700,L,HU,29.1,-82.8,105,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
AL051950,EASY,39,19500905,1800,,HU,29.1,-82.8,105,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500906,0000,,HU,28.7,-82.8,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500905,1800,,HU,29.1,-82.8,105,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500906,0000,,HU,28.7,-82.8,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500906,0400,L,HU,28.5,-82.7,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500906,0600,,HU,28.4,-82.6,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500906,1200,,TS,28.2,-82.1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500906,1800,,TS,28.6,-81.7,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500907,0000,,TS,29.3,-81.6,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500907,0600,,TS,30.2,-81.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,19500907,1200,,TD,31.2,-83.0,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,19501018,0000,,HU,24.7,-79.8,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,19501018,0000,,HU,24.7,-79.8,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,19501018,0500,L,HU,25.7,-80.2,115,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5
AL111950,KING,31,19501018,0600,,HU,25.9,-80.3,115,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,19501018,1200,,HU,27.1,-81.0,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,19501018,1800,,HU,28.6,-81.5,70,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,19501019,0000,,HU,30.0,-82.4,65,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,19501019,0600,,TS,31.1,-83.5,45,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131950,LOVE,21,19501021,0000,,HU,27.1,-85.2,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131950,LOVE,21,19501021,0600,,TS,28.5,-84.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131950,LOVE,21,19501021,1100,L,TS,29.7,-83.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131950,LOVE,21,19501021,1200,,TS,29.9,-83.3,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131950,LOVE,21,19501021,1800,,TD,30.8,-82.7,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091951,HOW,53,19511002,0000,,TS,26.4,-84.8,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091951,HOW,53,19511002,0600,,TS,26.6,-83.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091951,HOW,53,19511002,1000,L,TS,26.7,-82.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091951,HOW,53,19511002,1200,,TS,26.8,-81.7,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091951,HOW,53,19511002,1800,,TS,27.6,-80.1,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021952,ABLE,66,19520830,1800,,HU,30.7,-79.9,80,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530604,1800,,TS,25.2,-84.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530605,0000,,TS,25.9,-85.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530605,0600,,TS,26.6,-85.7,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530605,1200,,TS,27.3,-85.8,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530605,1800,,TS,28.0,-85.8,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530606,0000,,TS,28.7,-85.8,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530606,0600,,TS,29.3,-85.9,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530606,1200,,TS,29.8,-85.9,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530606,0600,,TS,29.3,-85.9,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530606,1200,,TS,29.8,-85.9,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530606,1700,L,TS,30.3,-85.9,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530606,1800,,TS,30.4,-85.9,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530607,0000,,TD,30.8,-85.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,19530607,0600,,TD,31.1,-85.5,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081953,UNNAMED,23,19530920,0600,,TS,29.0,-84.4,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081953,UNNAMED,23,19530920,1200,,TS,29.0,-83.5,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081953,UNNAMED,23,19530920,1700,L,TS,29.0,-82.8,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081953,UNNAMED,23,19530920,1800,,TS,29.0,-82.7,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081953,UNNAMED,23,19530921,0000,,TD,29.0,-81.9,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,19530926,0600,,HU,28.9,-86.8,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,19530926,1200,,HU,29.9,-86.4,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,19530926,1500,L,HU,30.3,-86.2,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,19530926,1800,,HU,30.7,-86.1,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,19530927,0000,,TS,31.0,-85.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,19530927,0600,,EX,31.2,-84.7,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,19531009,0600,,HU,25.2,-84.4,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,19531009,1200,,HU,26.2,-83.3,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,19531009,1500,L,HU,26.7,-82.2,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,19531009,1200,,HU,26.2,-83.3,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,19531009,1500,L,HU,26.7,-82.2,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,19531009,1600,L,HU,26.7,-82.1,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,19531009,1800,,HU,27.1,-81.4,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,19531010,0000,,TS,28.5,-79.1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051955,UNNAMED,14,19550826,1800,,TS,28.9,-87.0,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071956,FLOSSY,52,19560924,1800,,HU,29.9,-87.6,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071956,FLOSSY,52,19560924,1800,,HU,29.9,-87.6,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071956,FLOSSY,52,19560925,0000,L,HU,30.4,-86.4,80,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL071956,FLOSSY,52,19560925,0600,,TS,30.8,-85.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071956,FLOSSY,52,19560925,1200,,TS,31.2,-84.4,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,19561015,1800,,TS,24.8,-80.5,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,19561015,2100,L,TS,25.2,-80.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,19561016,0000,,TS,25.6,-80.6,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,19561016,0600,,TS,26.9,-80.7,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,19561016,1200,,TS,28.2,-80.7,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,19561016,1800,,TS,29.2,-80.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,19561017,0000,,TS,30.1,-80.3,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,19561017,0600,,TS,31.1,-79.8,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011957,UNNAMED,32,19570608,1800,,TS,28.2,-86.2,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011957,UNNAMED,32,19570609,0000,,TS,30.0,-84.3,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011957,UNNAMED,32,19570609,0030,L,TS,30.1,-84.2,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051957,DEBBIE,10,19570908,0600,,TS,28.9,-87.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051957,DEBBIE,10,19570908,1200,,TS,29.7,-87.0,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051957,DEBBIE,10,19570908,1700,L,TS,30.3,-86.1,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051957,DEBBIE,10,19570908,1800,,TS,30.4,-86.0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031959,UNNAMED,20,19590618,0000,,TS,26.3,-86.3,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031959,UNNAMED,20,19590618,0600,,TS,27.7,-83.7,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031959,UNNAMED,20,19590618,0800,L,TS,28.0,-82.8,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031959,UNNAMED,20,19590618,1200,,TS,29.0,-80.5,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081959,GRACIE,50,19590929,0600,,HU,30.6,-79.1,115,951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101959,IRENE,13,19591008,0000,,TS,28.4,-88.2,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101959,IRENE,13,19591008,0600,,TS,29.4,-87.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101959,IRENE,13,19591008,1000,L,TS,30.3,-87.6,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101959,IRENE,13,19591008,1200,,TS,30.6,-87.6,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111959,JUDITH,34,19591018,0600,,TS,26.0,-83.4,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111959,JUDITH,34,19591018,1200,,TS,26.7,-82.5,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111959,JUDITH,34,19591018,1400,L,TS,26.7,-82.3,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111959,JUDITH,34,19591018,1800,,TS,27.0,-80.5,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031960,BRENDA,46,19600728,1800,,TS,27.8,-85.3,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031960,BRENDA,46,19600729,0000,,TS,28.5,-85.0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031960,BRENDA,46,19600729,0600,L,TS,29.7,-83.5,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,19600910,0600,,HU,24.7,-80.8,125,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,19600910,0600,,HU,24.7,-80.8,125,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,19600910,0700,L,HU,24.8,-80.9,125,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL051960,DONNA,72,19600910,1200,,HU,25.3,-81.3,115,939,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,19600910,0700,L,HU,24.8,-80.9,125,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL051960,DONNA,72,19600910,1200,,HU,25.3,-81.3,115,939,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,19600910,1600,L,HU,25.9,-81.6,105,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL051960,DONNA,72,19600910,1800,,HU,26.3,-81.8,105,945,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,19600911,0000,,HU,27.3,-81.9,85,957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,19600911,0600,,HU,28.3,-81.7,65,964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,19600911,1200,,HU,29.7,-81.0,75,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,19600911,1800,,HU,31.1,-79.9,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,19600911,1800,,HU,31.1,-79.9,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600923,1200,,TD,24.9,-81.8,25,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600923,1800,,TD,25.9,-81.1,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600924,0000,,TS,26.7,-80.5,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600924,0600,,TS,27.3,-80.3,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600924,1200,,TS,27.5,-80.5,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600924,1800,,TS,27.6,-81.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600925,0000,,TD,27.7,-81.8,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600925,0600,,TD,27.8,-82.9,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600925,1200,,TD,27.9,-83.9,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600925,1800,,TD,28.3,-84.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600926,0000,,TD,28.9,-85.6,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600926,0600,,TD,29.5,-86.4,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600926,1200,,TD,30.1,-87.1,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,19600926,1800,,TD,30.8,-87.7,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,19640827,0600,,HU,25.5,-80.0,95,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,19640827,0600,,HU,25.5,-80.0,95,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,19640827,0800,L,HU,25.8,-80.1,95,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL051964,CLEO,92,19640827,1200,,HU,26.3,-80.2,80,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,19640827,1800,,TS,27.2,-80.5,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,19640828,0000,,TS,27.9,-80.7,45,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,19640828,0600,,TS,28.6,-81.0,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,19640828,1200,,TS,29.5,-81.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,19640828,1800,,TS,30.2,-81.3,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,19640829,0000,,TS,30.8,-81.3,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,19640828,1800,,TS,30.2,-81.3,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,19640829,0000,,TS,30.8,-81.3,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
